finger paint,reproductive structure,plant organ,plant part,natural object
firearm,southern beech,tree,woody plant,vascular plant
firebase,moneran,microorganism,organism,living thing
fire tower,angiospermous tree,tree,woody plant,vascular plant
fixer-upper,wildflower,angiosperm,spermatophyte,vascular plant
flare path,mean,average,statistic,datum
flashlight,cardiovascular disease,disorder,physical condition,condition
flatlet,claim,assertion,declaration,statement
flat tip screwdriver,hit,feat,accomplishment,action
fleabag,option,derivative instrument,legal document,document
floatplane,dentine,animal material,material,substance
flue pipe,wood,plant material,material,substance
fluphenazine,speed,rate,magnitude relation,relation
flurazepam,Estonian monetary unit,monetary unit,unit of measurement,definite quantity
flute,phase of cell division,phase,time period,fundamental quantity
fly gallery,char,carbon,chemical element,substance
flying boat,oil,lipid,macromolecule,molecule
fly tent,applicant,person,organism,living thing
footboard,copal,natural resin,resin,organic compound
footplate,multidimensional language,programming language,artificial language,language
footwear,beverage,liquid,fluid,substance
fore-and-aft sail,circle,ellipse,conic section,plane figure
forecastle,flower,angiosperm,spermatophyte,vascular plant
foresail,spinal curvature,abnormality,physical condition,condition
foretop,yucca,shrub,woody plant,vascular plant
four-wheel drive,likeness,similarity,sameness,quality
French roof,academic relation,professional relation,social relation,relation
fresco,state of matter,chemical phenomenon,natural phenomenon,phenomenon
frontage road,coward,person,organism,living thing
funeral home,scheme,plan of action,plan,idea
gable,implant,prosthesis,corrective,device
gallows tree,cycad,gymnosperm,spermatophyte,vascular plant
gangplank,religious person,person,organism,living thing
gangsaw,commoner,person,organism,living thing
garage,thermometer,measuring instrument,instrument,device
garden trowel,chad,paper,material,substance
garment,Greek monetary unit,monetary unit,unit of measurement,definite quantity
garrison,yellow,chromatic color,color,visual property
gas gun,writing paper,paper,material,substance
gas maser,carline thistle,thistle,weed,vascular plant
gasoline gauge,neuralgia,pain,symptom,evidence
gasoline station,forest,vegetation,collection,group
gas ring,chlorofluorocarbon,fluorocarbon,halocarbon,organic compound
gas thermometer,root,plant organ,plant part,natural object
gastroscope,flower,angiosperm,spermatophyte,vascular plant
gatehouse,juvenile body,human body,body,natural object
Geiger counter,drug addiction,addiction,physical condition,condition
Geiger tube,social science,science,discipline,knowledge domain
girandole,wood,plant material,material,substance
glyptic art,monosaccharide,carbohydrate,macromolecule,molecule
goggles,communicator,person,organism,living thing
go-kart,wood fern,fern,pteridophyte,vascular plant
golfcart,intonation,prosody,manner of speaking,expressive style
granary,light unit,electromagnetic unit,unit of measurement,definite quantity
grand piano,penicillinase-resistant antibiotic,penicillin,antibiotic,antibacterial
greasy spoon,golden thistle,thistle,weed,vascular plant
griddle,Hindu calendar month,calendar month,time period,fundamental quantity
grillroom,spleenwort,fern,pteridophyte,vascular plant
guesthouse,lavender,shrub,woody plant,vascular plant
guided missile,shield fern,fern,pteridophyte,vascular plant
gun emplacement,exocrine gland,gland,organ,body part
gunsight,pesticide,chemical,material,substance
gyrocompass,pitcher plant,carnivorous plant,herb,vascular plant
habergeon,Darwinism,theory of evolution,scientific theory,theory
hall of residence,location,object,physical entity,entity
haloperidol,twitch,spasm,symptom,evidence
halothane,gene,sequence,series,ordering
handbell,rose,shrub,woody plant,vascular plant
handloom,bowling pin,bowling equipment,game equipment,equipment
hand mower,Jew,person,organism,living thing
hand shovel,multidimensional language,programming language,artificial language,language
hand towel,sansevieria,agave,desert plant,vascular plant
handwear,grape hyacinth,liliaceous plant,bulbous plant,vascular plant
harem,transaction,group action,event,psychological feature
harmonica,rate of return,rate,magnitude relation,relation
harmonium,wildflower,angiosperm,spermatophyte,vascular plant
harp,inflection,grammatical relation,linguistic relation,relation
harpoon gun,processional march,marching music,music genre,expressive style
hash house,pressure,physical phenomenon,natural phenomenon,phenomenon
hauberk,wordbook,reference book,book,publication
Hawaiian guitar,flower,angiosperm,spermatophyte,vascular plant
headdress,communicator,person,organism,living thing
headpin,caliper,measuring instrument,instrument,device
headsail,flower,angiosperm,spermatophyte,vascular plant
hearse,grass,gramineous plant,herb,vascular plant
heat engine,saltbush,shrub,woody plant,vascular plant
heat lamp,Acadian,French Canadian,Canadian,North American
heat-seeking missile,refraction,physical phenomenon,natural phenomenon,phenomenon
heliport,African,person,organism,living thing
hemostat,religious person,person,organism,living thing
herm,water sport,sport,diversion,activity
hermitage,chlorofluorocarbon,fluorocarbon,halocarbon,organic compound
hi-fi,inhabitant,person,organism,living thing
high-angle gun,leaf,plant organ,plant part,natural object
high-hat cymbal,flower,angiosperm,spermatophyte,vascular plant
hip pocket,cranberry,shrub,woody plant,vascular plant
hockey skate,intelligence quotient,ratio,magnitude relation,relation
home theater,flower,angiosperm,spermatophyte,vascular plant
horsecar,dormitory,building,structure,artifact
horse cart,coral tree,tree,woody plant,vascular plant
hospital,oleoresin,natural resin,resin,organic compound
hospital bed,flower,angiosperm,spermatophyte,vascular plant
hostel,cassia,tree,woody plant,vascular plant
house paint,inclination,attitude,cognition,psychological feature
hub-and-spoke,Turkish monetary unit,monetary unit,unit of measurement,definite quantity
hurdle,follower,person,organism,living thing
hydroxyzine hydrochloride,labial vein,vein,blood vessel,vessel
hygrodeik,blood,liquid body substance,body substance,substance
hygroscope,mallow,shrub,woody plant,vascular plant
hypodermic syringe,fibril,fiber,material,substance
hypsometer,metric weight unit,metric unit,unit of measurement,definite quantity
ice machine,military capability,capability,ability,quality
ice rink,atmospheric phenomenon,physical phenomenon,natural phenomenon,phenomenon
igloo,gene,sequence,series,ordering
inside caliper,minor tranquilizer,tranquilizer,sedative-hypnotic,sedative
integrated circuit,user,person,organism,living thing
iron horse,cliff brake,fern,pteridophyte,vascular plant
iron maiden,onion roll,bun,bread,starches
isoflurane,oleoresin,natural resin,resin,organic compound
Jacquard loom,tomograph,X-ray machine,apparatus,equipment
jaunting car,Chinese monetary unit,monetary unit,unit of measurement,definite quantity
jet bridge,nonworker,person,organism,living thing
jetliner,outdoor sport,sport,diversion,activity
jewel,flower,angiosperm,spermatophyte,vascular plant
jinrikisha,tent,shelter,structure,artifact
jumbojet,contract,written agreement,agreement,statement
kitchen sink,wildflower,angiosperm,spermatophyte,vascular plant
kite balloon,plant,building complex,structure,artifact
knitwear,bishop,priest,Holy Order,status
lake dwelling,engineer,person,organism,living thing
landing,acquirer,person,organism,living thing
landing stage,user,person,organism,living thing
laparoscope,adult,person,organism,living thing
lapboard,connective tissue,animal tissue,tissue,body part
launching pad,grass,gramineous plant,herb,vascular plant
lavaliere,Russian monetary unit,monetary unit,unit of measurement,definite quantity
leading rein,ruler,person,organism,living thing
lean-to tent,adult,person,organism,living thing
leisure wear,public relations person,person,organism,living thing
lens implant,word,language unit,part,relation
lie detector,blood,liquid body substance,body substance,substance
light bulb,shovel,hand tool,tool,implement
light circuit,good person,person,organism,living thing
limekiln,flower,angiosperm,spermatophyte,vascular plant
Link trainer,military march,marching music,music genre,expressive style
lion-jaw forceps,jewelry,adornment,decoration,artifact
little theater,wood,plant material,material,substance
Lochaber ax,winter squash,squash,vine,vascular plant
long tom,wood,plant material,material,substance
lorazepam,cane sugar,carbohydrate,macromolecule,molecule
lorgnette,angiospermous tree,tree,woody plant,vascular plant
loudspeaker,Guatemalan monetary unit,monetary unit,unit of measurement,definite quantity
loungewear,blue,chromatic color,color,visual property
love-token,insanity,mental illness,psychological state,condition
loxapine,implant,prosthesis,corrective,device
lunchroom,African,person,organism,living thing
lunette,drink,helping,small indefinite quantity,indefinite quantity
lusterware,psychology,science,discipline,knowledge domain
magnetic compass,Semitic,Afroasiatic,natural language,language
main drag,antibody,protein,macromolecule,molecule
mainframe,legislative act,act,legal document,document
mainsail,angiospermous tree,tree,woody plant,vascular plant
